Panavia|Tornado|F.3|ZE256|Tornado||fixed_wing|monoplane|military|fighter||Ex-Royal Air Force air-defence variant; acquired from Jet Art Aviation Ltd of the United Kingdom and delivered to the museum by road on 12 March 2019 per the museum's own type page; serial from the Wikimedia Commons file "Royal Air Force; ZE256"|ZE 256|on_display|GB|Eesti Lennundusmuuseum -- Lange
Mikoyan|MiG-29|9-13|31|||fixed_wing|monoplane|military|fighter||Bort 31; the 9-13 production sub-variant with the enlarged dorsal spine; no construction number or acquisition date published in the museum inventory|MiG-29;MiG29;MiG-29 9-13;Fulcrum|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mikoyan|MiG-29|9-12|06|||fixed_wing|monoplane|military|fighter||Bort 06 white; construction number 2960505534; acquired 2003|MiG-29;MiG29;MiG-29 9-12;Fulcrum;c/n 2960505534|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-7|BM|06|||fixed_wing|monoplane|military|ground_attack||Bort 06 red; construction number 52-18; acquired 2005|Su-7;Su7;Su-7BM;Su7BM;Fitter;c/n 52-18|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-15|TM|16|||fixed_wing|monoplane|military|fighter||Bort 16 blue; works number 0915346; acquired 2003|Su-15;Su15;Su-15TM;Su15TM;Flagon;0915346|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-17|UM|80|||fixed_wing|monoplane|military|trainer||Bort 80 blue; no construction number published; acquired 2003|Su-17;Su17;Su-17UM;Su17UM;Fitter|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-20||06|||fixed_wing|monoplane|military|ground_attack||Bort 06 red; construction number 5703; acquired 2003; the Su-20 is the export variant of the Su-17|Su-20;Su20;Su-17;Fitter-C;c/n 5703|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-24|||||fixed_wing|monoplane|military|bomber||Acquired 2003; the published museum inventory gives no bort number and no construction number for this airframe|Su-24;Su24;Fencer|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-25||41|||fixed_wing|monoplane|military|ground_attack||Bort 41 yellow; construction number 07057; acquired 2007; the museum inventory records this airframe as a VETERAN OF COMBAT OPERATIONS IN AFGHANISTAN|Su-25;Su25;Frogfoot;c/n 07057|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Sukhoi|Su-25||105|||fixed_wing|monoplane|military|ground_attack||Bort 105 red; works number 2550801024; acquired 2003; the museum inventory records this airframe as a VETERAN OF COMBAT OPERATIONS IN AFGHANISTAN|Su-25;Su25;Frogfoot;2550801024|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|ANT-7||||R-6|fixed_wing|monoplane|military|recon||Acquired 2003; the ANT-7 was the military designation R-6; no serial published; given the type's extreme rarity this airframe's status as original; rebuilt or replica needs establishing before it is presented as genuine|ANT-7;ANT7;R-6;R6;Р-6|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-104||CCCP-L5415|||fixed_wing|monoplane|civilian|commercial_transport||Construction number 6350102; THE FIRST PRODUCTION Tu-104 according to the museum inventory; acquired 2003; the registration is written СССР-Л5415 in Cyrillic in the source|Tu-104;Tu104;Camel;CCCP-Л5415;c/n 6350102|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-134|A|CCCP-65743|||fixed_wing|monoplane|civilian|commercial_transport||Construction number 2351605; acquired 2003|Tu-134;Tu134;Tu-134A;Tu134A;Crusty;c/n 2351605|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-134|A|CCCP-65601|||fixed_wing|monoplane|civilian|commercial_transport||The museum inventory gives construction number 6350003 for this airframe — that is a Tu-104 style construction number and it is close to the number the same table gives the museum's Tu-104; treat it as a probable transcription error and do not rely on it; OpenStreetMap node 7099821537 labels one of the two Tu-134s Ту-134А-3; acquired 2003|Tu-134;Tu134;Tu-134A;Tu134A;Crusty|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-134|UBL|43|||fixed_wing|monoplane|military|trainer||Bort 43; construction number 64152; acquired 2006; the UBL is the bomber-crew trainer with the Tu-160 nose radome|Tu-134;Tu134;Tu-134UBL;Tu134UBL;Crusty-B;c/n 64152|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-154||CCCP-85020|||fixed_wing|monoplane|civilian|commercial_transport|1971|Construction number 71A020; the Tu-154 construction-number block encodes the build year in its first two digits so 71A020 gives a 1971 airframe — year_built is derived from the construction number and from nothing else; acquired 2003|Tu-154;Tu154;Careless;c/n 71A020|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-22M|0|156|||fixed_wing|monoplane|military|bomber||Bort 156; construction number 5019018; acquired 2003; a Tu-22M0 from the pre-production batch and the earliest surviving member of the family — the core of the museum's «Backfire collection»|Tu-22M;Tu22M;Tu-22M0;Tu22M0;Backfire;c/n 5019018|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-22M|2|20|||fixed_wing|monoplane|military|bomber||Bort 20; works number 3146253; acquired 2005|Tu-22M;Tu22M;Tu-22M2;Tu22M2;Backfire-B;3146253|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-22M|3|96|||fixed_wing|monoplane|military|bomber||Bort 96 blue; works number 20106726; came from the 185th Guards Heavy Bomber Aviation Regiment; acquired 2006|Tu-22M;Tu22M;Tu-22M3;Tu22M3;Backfire-C;20106726|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-142|M3|85|||fixed_wing|monoplane|military|recon||Bort 85 black; construction number 8601903; acquired 2006; long-range maritime patrol and anti-submarine aircraft. IDENTITY CORRECTION: OpenStreetMap node 7099821557 labels this airframe «ТУ-95МС» — the museum's published inventory lists a Tu-142M3 and no Tu-95 at all; the Tu-142 is the naval derivative of the Tu-95 and the two are near-indistinguishable to a surveyor; the OSM label is treated here as an error and Tu-142M3 is recorded as the identity|Tu-142;Tu142;Tu-142M3;Tu142M3;Bear-F;c/n 8601903|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Yakovlev|Yak-3||09|||fixed_wing|monoplane|military|fighter||Bort 09 white; acquired 2005; the museum inventory's owner column carries only a dash. NO ORIGINAL Yak-3 IS KNOWN TO SURVIVE IN THE FORMER SOVIET UNION and every displayed example is a replica or a post-war Yak-11 conversion — this airframe should be treated as a replica unless documentation proves otherwise; operator_country is left blank for that reason|Yak-3;Yak3|on_display||Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Yakovlev|Yak-18|PM||||fixed_wing|monoplane|civilian|trainer||Acquired 2006; no registration or construction number published; the PM is the single-seat aerobatic variant. The museum inventory's type column erroneously describes the Yak-18PM as a «середньомагістральний пасажирський літак» — a medium-haul airliner — which is a copy-paste fault in the source table and not a fact about the aircraft|Yak-18;Yak18;Yak-18PM;Yak18PM;Max|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Yakovlev|Yak-28|U|03|||fixed_wing|monoplane|military|trainer||Bort 03 white; construction number 89319084; acquired 2003|Yak-28;Yak28;Yak-28U;Yak28U;Maestro|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Yakovlev|Yak-38||46|||fixed_wing|monoplane|military|ground_attack||Bort 46 yellow; construction number 0104; works number 7977864503511; the museum inventory records that it served with the VTOL group aboard the aircraft carrier TAVKR «Kyiv»; acquired 2003; Soviet Naval Aviation — Ukraine never operated the Yak-38 so operator_country is RU|Yak-38;Yak38;Forger;c/n 0104;7977864503511|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Yakovlev|Yak-40||UR-SAN|||fixed_wing|monoplane|civilian|commercial_transport||Construction number 9542043; previously operated by Georgian International Airlines and by Challenge Aero; acquired 2010|Yak-40;Yak40;Codling;c/n 9542043|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Yakovlev|Yak-40||UR-XYZ|||fixed_wing|monoplane|civilian|commercial_transport||Construction number 9610946; previously operated by the Komi civil aviation directorate; UTair Express; Vologda Air Enterprise and Konstanta; acquired 2010|Yak-40;Yak40;Codling;c/n 9610946|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Let|L-410||||Turbolet|fixed_wing|monoplane|civilian|transport||Mapped as OpenStreetMap node 7099821548; NOT in the museum's published inventory so it is a post-2025 arrival or an omission from the wiki table; no registration or construction number known|L-410;L410;Turbolet|on_display||Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Antonov|An-24|T||||fixed_wing|monoplane|military|transport||Mapped as OpenStreetMap node 7099666187 with a Wikidata type link; the museum's published inventory lists three An-24B and no An-24T so this is either a fourth airframe or a mis-identified B; no serial|An-24;An24;An-24T;An24T;Coke|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Ilyushin|Il-28||||Beagle|fixed_wing|monoplane|military|bomber||UNDER RESTORATION SINCE NOVEMBER 2021 — the Ukrainian Military Portal reported on 4 November 2021 that the museum had begun restoring a Soviet Il-28 tactical bomber which arrived as a set of dismantled parts and assemblies; no serial published; whether the work continued after February 2022 is unknown|Il-28;Il28;Beagle|under_restoration|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Unidentified|German aircraft fuselage||||German wartime aircraft|fixed_wing|monoplane|military|other||FUSELAGE SECTION ONLY — mapped as OpenStreetMap node 7099652975 «Фюзеляж німецького літака» / «Fuselage of a German aircraft»; no type; no serial; no further information available anywhere I could reach; recorded as Unidentified rather than guessed|Фюзеляж німецького літака|on_display|DE|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Kamov|Ka-25|PL|36|||rotary_wing||military|search_rescue||Bort 36; construction number 2912303; acquired 2005; shipborne anti-submarine helicopter|Ka-25;Ka25;Ka-25PL;Ka25PL;Hormone;c/n 2912303|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Kamov|Ka-27|PL|03|||rotary_wing||military|search_rescue||Bort 03; construction number 5235003901204; acquired 2005|Ka-27;Ka27;Ka-27PL;Ka27PL;Helix;c/n 5235003901204|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Kamov|Ka-26||UR-CAU|||rotary_wing||civilian|utility||Construction number 6900403; acquired 2011. NOTE: OpenStreetMap maps up to four Ka-26 nodes on the site (7099666207; 7099666225; 7953529347; 7953529348) against the one Ka-26 in the museum's published inventory; the extra airframes are not recorded as separate rows here because nothing identifies them and inventing rows would be worse than under-recording|Ka-26;Ka26;Hoodlum;c/n 6900403|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-1|M|CCCP-02299|||rotary_wing||civilian|utility||Acquired 2003; no construction number published; the Mi-1 was withdrawn from Soviet service long before 1991|Mi-1;Mi1;Mi-1M;Mi1M;Hare|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-2||UR-23943|||rotary_wing||civilian|utility||Acquired 2003; no construction number published; Ukrainian civil registration|Mi-2;Mi2;Hoplite|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-4|A|CCCP-48983|||rotary_wing||civilian|utility||Construction number 01164; acquired 2003|Mi-4;Mi4;Mi-4A;Mi4A;Hound;c/n 01164|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-6|A|22|||rotary_wing||military|transport||Bort 22; works number 0562; came from the 320th Independent Helicopter Regiment; acquired 2005|Mi-6;Mi6;Mi-6A;Mi6A;Hook;0562|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-8|T|04|||rotary_wing||military|transport||Bort 04; works number 6966; acquired 2003; the museum offers cabin and cockpit access to this airframe|Mi-8;Mi8;Mi-8T;Mi8T;Hip;6966|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-14|BT|53|||rotary_wing||military|search_rescue||Bort 53; works number 74083; acquired 2005; the BT is the mine-countermeasures variant|Mi-14;Mi14;Mi-14BT;Mi14BT;Haze;74083|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-14|PL|54|||rotary_wing||military|search_rescue||Bort 54; works number 61405; acquired 2005; the PL is the anti-submarine variant. OpenStreetMap maps both Mi-14 nodes (7099821553 and 7099821554) as Mi-14PL; the museum inventory distinguishes a BT and a PL and is followed here|Mi-14;Mi14;Mi-14PL;Mi14PL;Haze;61405|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-24|A|32|||rotary_wing||military|ground_attack||Bort 32; works number 2405; acquired 2006; the original glasshouse-canopy Mi-24A|Mi-24;Mi24;Mi-24A;Mi24A;Hind-A;2405|on_display|RU|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-24|D|07|||rotary_wing||military|ground_attack||Bort 07; works number 3532464506098; acquired 2003|Mi-24;Mi24;Mi-24D;Mi24D;Hind-D;3532464506098|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-24|P|72|||rotary_wing||military|ground_attack||Bort 72; no works number published; acquired 2005|Mi-24;Mi24;Mi-24P;Mi24P;Hind-F|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-24|RKhR||||rotary_wing||military|recon||Mapped as OpenStreetMap node 7099652978 «Мі-24РХР»; the nuclear-biological-chemical reconnaissance variant; NOT in the museum's published inventory so this is a later arrival or an omission from the wiki table; no bort number|Mi-24;Mi24;Mi-24RKhR;Mi24RKhR;Mi-24R;Hind-G|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-35|||||rotary_wing||military|ground_attack||Mapped as OpenStreetMap node 7099652976 «Мі-35»; the export designation of the Mi-24V; NOT in the museum's published inventory; no bort number|Mi-35;Mi35;Mi-24V;Mi24V;Hind-E|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Mil|Mi-26||64|||rotary_wing||military|transport||Bort 64 black; construction number 34001212003; a second number 01-03 is also published; acquired 2006. THE MOST HISTORICALLY LOADED AIRFRAME IN THE COLLECTION: this helicopter flew as a liquidator over the Chornobyl reactor and was saved from being cut up and buried in the Buriakivka machinery graveyard through the efforts of the university and museum management and the Ministry of Education; it is now openly displayed|Mi-26;Mi26;Halo;c/n 34001212003;01-03|on_display|UA|Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни)
Tupolev|Tu-160||26|||fixed_wing|monoplane|military|bomber||Bort 26; construction number 81804921; previously served with the 184th Heavy Bomber Aviation Regiment at Pryluky; THE ONLY Tu-160 ON MUSEUM DISPLAY ANYWHERE IN THE WORLD according to the museum's own claim; a nuclear-capable strategic missile carrier|Tu-160;Tu160;Blackjack;c/n 81804921|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Tupolev|Tu-95|MS|01|||fixed_wing|monoplane|military|bomber||Bort 01; construction number 32191; previously served with the 1006th Heavy Bomber Aviation Regiment at Uzyn; a nuclear-capable strategic missile carrier. A 3D model of this airframe was used in 2025 to train the machine-vision guidance for the Ukrainian Operation Spiderweb strikes of 1 June 2025 — which is the most recent evidence that it is still physically on site|Tu-95;Tu95;Tu-95MS;Tu95MS;Bear-H;c/n 32191|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Tupolev|Tu-22|KD|63|||fixed_wing|monoplane|military|bomber||Bort 63; construction number 46-01; previously served with the 341st Heavy Bomber Aviation Regiment at Ozerne; the first Soviet supersonic bomber. DESIGNATION CONFLICT IN THE SOURCE: the uk.wikipedia article's prose calls it Ту-22КД while its own exhibit table calls it Ту-22КП; the linked Commons photograph is filed as Tupolev Tu-22KD Ukraine Air Force; KD is recorded and KP kept as an alias|Tu-22;Tu22;Tu-22KD;Tu22KD;Tu-22KP;Blinder;c/n 46-01|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Tupolev|Tu-22M|3|80||Oleksandr Molodchyi|fixed_wing|monoplane|military|bomber||Bort 80; construction number 3686153; previously served with the 260th Heavy Bomber Aviation Regiment at Stryi; named «Олександр Молодчий» after the twice Hero of the Soviet Union long-range bomber pilot; a 3D model of this airframe was used to train the guidance for the Ukrainian Operation Spiderweb strikes of 1 June 2025|Tu-22M;Tu22M;Tu-22M3;Tu22M3;Backfire-C;Олександр Молодчий;c/n 3686153|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Tupolev|Tu-16|K-26|25|||fixed_wing|monoplane|military|bomber||Bort 25; construction number 8204014; previously served with the 260th Heavy Bomber Aviation Regiment at Stryi; the missile-carrier variant for the KSR-5 / Kh-26; a Tu-16 was placed on permanent display beside the 185th Guards regiment's training block in 1987 and is the origin of the whole museum|Tu-16;Tu16;Tu-16K;Tu16K;Tu-16K-26;Badger;c/n 8204014|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Tupolev|Tu-134|UBL|42|||fixed_wing|monoplane|military|trainer||Bort 42; construction number 64300; previously served with the 185th Heavy Bomber Aviation Regiment at Poltava — the museum's own resident unit|Tu-134;Tu134;Tu-134UBL;Tu134UBL;Crusty-B;c/n 64300|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Sukhoi|Su-15|UM|56|||fixed_wing|monoplane|military|trainer||Bort 56; construction number 0415319; previously served with the 62nd Fighter Aviation Regiment at Belbek in Crimea — a unit whose base has been under Russian occupation since 2014|Su-15;Su15;Su-15UM;Su15UM;Flagon;c/n 0415319|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Sukhoi|Su-24|||||fixed_wing|monoplane|military|bomber||Added to the museum in April 2021 according to ArmyInform; no bort number or construction number published|Su-24;Su24;Fencer|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Antonov|An-2||UR-54922|||fixed_wing|biplane|civilian|utility||Construction number 1G187-15 — the 1G prefix marks Polish licence production by PZL Mielec|An-2;An2;Colt;c/n 1G187-15|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Antonov|An-26|||||fixed_wing|monoplane|military|transport||Listed in the museum's transport aircraft section and mapped in the site photographs; no bort number or construction number published|An-26;An26;Curl|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Aero|L-29||LA-0561|Delfin||fixed_wing|monoplane|military|trainer||Marking LA-0561; construction number 194538|L-29;L29;Delfin;LA-0561;c/n 194538|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Aero|L-39||53|Albatros||fixed_wing|monoplane|military|trainer||Bort 53; construction number 232209|L-39;L39;Albatros;c/n 232209|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mikoyan-Gurevich|MiG-21|SM||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node 7974727804; the uk.wikipedia exhibit table lists only an unspecified МіГ-21 and gives no serial; the SM variant is the surveyor's identification|MiG-21;MiG21;MiG-21SM;MiG21SM;Fishbed|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mikoyan-Gurevich|MiG-23|MLD||||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node 7974727806; NOT in the museum's published exhibit table so this is a later arrival; no serial|MiG-23;MiG23;MiG-23MLD;MiG23MLD;Flogger-K|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mikoyan-Gurevich|MiG-23|UB||||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node 7974727805; NOT in the museum's published exhibit table; no serial|MiG-23;MiG23;MiG-23UB;MiG23UB;Flogger-C|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mikoyan|MiG-27|K||||fixed_wing|monoplane|military|ground_attack||Mapped as OpenStreetMap node 7974727807; NOT in the museum's published exhibit table; no serial|MiG-27;MiG27;MiG-27K;MiG27K;Flogger-J|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mil|Mi-2||81|||rotary_wing||military|utility||Bort 81; construction number 546131049; the museum offered paid cockpit access to this airframe before the war|Mi-2;Mi2;Hoplite;c/n 546131049|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mil|Mi-6|||||rotary_wing||military|transport||Listed in the museum's helicopter section and mapped as OpenStreetMap node 7109202545; no bort number or construction number published|Mi-6;Mi6;Hook|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Mil|Mi-8|||||rotary_wing||military|transport||Listed in the museum's helicopter section; the museum offered paid cockpit access to this airframe; no bort number published|Mi-8;Mi8;Hip|on_display|UA|Музей важкої бомбардувальної авіації -- Полтава
Raduga|Kh-22|||Burya||missile_rocket||military|anti_ship||Supersonic long-range air-launched anti-ship cruise missile carried by the Tu-22 and Tu-22M; displayed in the museum's air-launched weapons section and mapped as OpenStreetMap node 7109202541 «Х-22ПСИ»|Kh-22;Kh22;Х-22;Burya;AS-4 Kitchen;Х-22ПСИ|on_display|RU|Музей важкої бомбардувальної авіації -- Полтава
Raduga|KSR-2|||Kh-11||missile_rocket||military|anti_ship||Air-launched anti-ship cruise missile of the Tu-16 K-16 system; displayed in the weapons section; also designated Kh-11|KSR-2;KSR2;Kh-11;Kh11;КСР-2;AS-5 Kelt|on_display|RU|Музей важкої бомбардувальної авіації -- Полтава
Raduga|KSR-5|||Kh-26||missile_rocket||military|anti_ship||Air-launched supersonic anti-ship cruise missile; displayed in the weapons section; also designated Kh-26|KSR-5;KSR5;Kh-26;Kh26;КСР-5;AS-6 Kingfish|on_display|RU|Музей важкої бомбардувальної авіації -- Полтава
Mikoyan-Gurevich|MiG-15|||||fixed_wing|monoplane|military|fighter||Two MiG-15 airframes are mapped in the museum line (OpenStreetMap nodes 7074336835 and 7074336836) against the single entry in the museum's published table; no bort numbers or construction numbers are published for either|MiG-15;MiG15;Fagot|on_display|RU|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mikoyan-Gurevich|MiG-17|||||fixed_wing|monoplane|military|fighter||Listed in the museum's aircraft table; no serial published|MiG-17;MiG17;Fresco|on_display|RU|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mikoyan-Gurevich|MiG-21|PFM||||fixed_wing|monoplane|military|fighter||Listed in the museum's aircraft table; no serial published|MiG-21;MiG21;MiG-21PFM;MiG21PFM;Fishbed|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mikoyan-Gurevich|MiG-23|MLD||||fixed_wing|monoplane|military|fighter||Listed in the museum's aircraft table; no serial published|MiG-23;MiG23;MiG-23MLD;MiG23MLD;Flogger-K|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mikoyan-Gurevich|MiG-25|RBS||||fixed_wing|monoplane|military|recon||Listed in the museum's aircraft table as a high-altitude reconnaissance bomber; no serial published|MiG-25;MiG25;MiG-25RBS;MiG25RBS;Foxbat-D|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mikoyan|MiG-27|K||||fixed_wing|monoplane|military|ground_attack||Listed in the museum's aircraft table; no serial published|MiG-27;MiG27;MiG-27K;MiG27K;Flogger-J|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mikoyan|MiG-29|||||fixed_wing|monoplane|military|fighter||Listed in the museum's aircraft table; no serial published|MiG-29;MiG29;Fulcrum|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Sukhoi|Su-15|TM||||fixed_wing|monoplane|military|fighter||Listed in the museum's aircraft table; no serial published|Su-15;Su15;Su-15TM;Su15TM;Flagon|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Sukhoi|Su-17|M3||||fixed_wing|monoplane|military|ground_attack||Listed in the museum's aircraft table; no serial published|Su-17;Su17;Su-17M3;Su17M3;Fitter|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Sukhoi|Su-24|M||||fixed_wing|monoplane|military|bomber||Listed in the museum's aircraft table; no serial published|Su-24;Su24;Su-24M;Su24M;Fencer-D|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Sukhoi|Su-25|||||fixed_wing|monoplane|military|ground_attack||Listed in the museum's aircraft table; no serial published|Su-25;Su25;Frogfoot|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Sukhoi|Su-27|||||fixed_wing|monoplane|military|fighter||Listed in the museum's aircraft table; no serial published|Su-27;Su27;Flanker|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Yakovlev|Yak-28|PP||||fixed_wing|monoplane|military|electronic_warfare||Listed in the museum's aircraft table as an electronic warfare aircraft; no serial published; the Yak-28PP is a rare survivor|Yak-28;Yak28;Yak-28PP;Yak28PP;Brewer-E|on_display|RU|Музей Повітряних Сил Збройних Сил України -- Вінниця
Yakovlev|Yak-38|M||||fixed_wing|monoplane|military|ground_attack||Listed in the museum's aircraft table; no serial published; Soviet Naval Aviation VTOL attack aircraft — Ukraine never operated the type|Yak-38;Yak38;Yak-38M;Yak38M;Forger|on_display|RU|Музей Повітряних Сил Збройних Сил України -- Вінниця
Yakovlev|Yak-11|||||fixed_wing|monoplane|military|trainer||Listed in the museum's aircraft table; the Commons image of this airframe is filed as «Monument Yak-11» and it appears to have been a standing monument before the museum grew around it; no serial published|Yak-11;Yak11;Moose|on_display|RU|Музей Повітряних Сил Збройних Сил України -- Вінниця
Aero|L-39|||Albatros||fixed_wing|monoplane|military|trainer||Listed in the museum's aircraft table; no serial published|L-39;L39;Albatros|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mil|Mi-2|||||rotary_wing||military|utility||Listed in the museum's helicopter table; no serial published|Mi-2;Mi2;Hoplite|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mil|Mi-8|T||||rotary_wing||military|transport||Listed in the museum's helicopter table; no serial published|Mi-8;Mi8;Mi-8T;Mi8T;Hip|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Mil|Mi-24|V||||rotary_wing||military|ground_attack||Listed in the museum's helicopter table as Мі-24; the Commons image of the airframe is filed as Helicopter Mi-24V so the V variant is recorded from the photograph; no serial published|Mi-24;Mi24;Mi-24V;Mi24V;Hind-E|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Kamov|Ka-27|PL||||rotary_wing||military|search_rescue||Listed in the museum's helicopter table as Ка-27ПЧ in the exposition summary and Ка-27ПЛ in the table; PL is recorded; no serial published|Ka-27;Ka27;Ka-27PL;Ka27PL;Helix|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Tupolev|Tu-141|||Strizh||fixed_wing|monoplane|military|drone||Tactical reconnaissance drone; listed in the museum's UAV table; no serial published|Tu-141;Tu141;Strizh;Стриж|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
Tupolev|Tu-143|||Reys||fixed_wing|monoplane|military|drone||Tactical reconnaissance drone; listed in the museum's UAV table; no serial published|Tu-143;Tu143;Reys;Рейс;VR-3|on_display|UA|Музей Повітряних Сил Збройних Сил України -- Вінниця
