Hawker|Hurricane|Mk IVRP|LD975|Hurricane||fixed_wing|monoplane|military|ground_attack||Rocket-armed ground attack Hurricane; ex-RAF LD975; served the Yugoslav Air Force as 9593; carries fuselage code O; airframe number 41H/368368 and 20-925 published by the museum; museum closed for reconstruction and the collection reported deteriorating as of August 2025|Hurricane Mk IV;Hurricane MkIVRP;9593|on_display|RS|Muzej vazduhoplovstva -- Beograd
Lockheed|F-104|G|32717|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-6069; ex-USAF 63-12717; carries the code FG-717; mounted on the Plateia Iroon Polytechniou roundabout; last noted May 2026|F104G;F104;Starfighter;63-12717;FG-717|on_display|GR|F-104G Monument -- Kifisia
Lockheed|F-104|G|64-17782|Starfighter||fixed_wing|monoplane|military|fighter||c/n 6127; HAF code FG782; pole-mounted at the Air Force recreation centre since July 2014 where it replaced F-104G 7087|F104G;F104;Starfighter;FG782;17782|on_display|GR|F-104G Monument -- Zoumberi
Dassault|Mirage F1|CG|107|Mirage F1||fixed_wing|monoplane|military|fighter||c/n 65; last noted April 2026|Mirage F1CG;MirageF1|on_display|GR|Mirage F1CG Monument -- Glyfada
Dassault|Mirage F1|CG|134|Mirage F1||fixed_wing|monoplane|military|fighter||Last noted June 2026|Mirage F1CG;MirageF1|on_display|GR|Naval Tradition Park Mirage F1CG -- Palaio Faliro
North American|T-6|D|92751|Texan||fixed_wing|monoplane|military|trainer||Last noted June 2025|T6D;T6;Texan;Harvard|on_display|GR|Naval Tradition Park T-6D -- Palaio Faliro
Northrop|F-5|A|97175|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6492; last noted October 2025|F5A;F5;Freedom Fighter|on_display|GR|Naval Tradition Park F-5A -- Palaio Faliro
Northrop|F-5|A|689084|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6455; last noted November 2025|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Athens Papagou
Boeing|727|284|SX-CBA|727||fixed_wing|monoplane|civilian|commercial_transport||c/n 20003; ex-Olympic Airways; moved from the old airport for preservation; last noted November 2025|B727;727-284;Boeing 727|on_display|GR|Hellinikon Preserved Airliners
Boeing|747|284B|SX-OAB|747||fixed_wing|monoplane|civilian|commercial_transport||c/n 20825; ex-Olympic Airways; last noted November 2025|B747;747-284B;Jumbo;Boeing 747|on_display|GR|Hellinikon Preserved Airliners
Douglas|C-47|A|SX-ECD|Dakota||fixed_wing|monoplane|civilian|transport||c/n 26232; last noted November 2025|C47;C47A;Dakota;DC-3;DC3|on_display|GR|Hellinikon Preserved Airliners
Lockheed|T-33|A|58594|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-1563; carries the code TR-594; last noted October 2020|T33A;T33;TR-594;Shooting Star|on_display|GR|T-33A Monument -- Aliartos
Lockheed|F-104|G|7205|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7205; pole-mounted and carries no unit markings; last noted June 2026|F104G;F104;Starfighter|on_display|GR|F-104G Monument -- Aigio
Lockheed|RF-104|G|6678|Starfighter||fixed_wing|monoplane|military|recon||c/n 683D-6678; carries the code FG-678; erected to honour Air Force pilots born in the town who lost their lives; last noted June 2026|RF104G;RF104;Starfighter;FG-678|on_display|GR|RF-104G Aviators Memorial -- Athikia
Northrop|F-5|A|218|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6405|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Agia Varvara Veroias
Lockheed|F-104|G|7090|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7090; carries the code FG-090|F104G;F104;Starfighter;FG-090|on_display|GR|F-104G Monument -- Delvinaki
Northrop|F-5|A|21217|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6404|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Didymoteicho
Northrop|F-5|A|38423|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6060|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Edessa
Northrop|F-5|A|89054|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6425|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Elateia Larisas
Lockheed|T-33|A|58516|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-1485; carries the code TR-516|T33A;T33;TR-516;Shooting Star|on_display|GR|T-33A Monument -- Elateia Fthiotidas
Lockheed|F-104|G|7206|Starfighter||fixed_wing|monoplane|military|recon||c/n 683D-7206; displayed as "RF-206"; arrived in 2007 or 2008; the register calls it an F-104G and the International F-104 Society an RF-104G|F104G;F104;RF-104G;RF104G;Starfighter;RF-206|on_display|GR|F-104G Monument -- Ellinopyrgos
Republic|F-84|F|36756|Thunderstreak||fixed_wing|monoplane|military|ground_attack|||F84F;F84;Thunderstreak|on_display|GR|F-84F Monument -- Florina
Northrop|F-5|A|50476|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6137|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Galanovrysi
Lockheed|F-104|G|7168|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7168; carries the code FG-168; stands on the east slopes of Mount Taygetos; last noted June 2026|F104G;F104;Starfighter;FG-168|on_display|GR|F-104G Monument -- Georgitsi
Northrop|F-5|A|38410|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6047; last noted November 2016|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Iraklio Chalkidikis
Lockheed|F-104|G|7427|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7427; carries the code FG-427; displayed in a silver-grey scheme on a hillside above the village on private property|F104G;F104;Starfighter;FG-427|on_display|GR|F-104G Monument -- Kapnochori
Northrop|NF-5|A|3061|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n 3061; ex-Royal Netherlands Air Force airframe transferred to Greece; last noted November 2016|NF5A;NF5;F-5A;F5A;Freedom Fighter|on_display|GR|NF-5A Monument -- Karyotissa
Lockheed|F-104|G|2680|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7426; a Luftwaffe airframe that never flew in Greek service; displayed wearing the Hellenic serial 7426 and the code FG-426; the plaque under the nose gear reads "In memory to Viotian AF Aviators lost"; arrived in 2006 or 2007; last noted May 2022|F104G;F104;Starfighter;7426;FG-426|on_display|DE|F-104G Monument -- Leuctra
Lockheed|F-104|G|7422|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7422; carries the code FG-422; displayed beside the Merikia WWII tunnel museum at Lakki|F104G;F104;Starfighter;FG-422|on_display|GR|F-104G Monument -- Leros War Museum
Northrop|F-5|A|38381|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6018; pole-mounted at Taxiarches on the Thermi-Taxiarches road|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Mantamados
Lockheed|F-104|G|7421|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7421; carries the code FG-421; noted with broken canopy glass in July 2021; last noted June 2025|F104G;F104;Starfighter;FG-421|on_display|GR|F-104G Monument -- Menidi Aitoloakarnanias
Dassault|Mirage F1|CG|113|Mirage F1||fixed_wing|monoplane|military|fighter||c/n 93; erected as a memorial to the pilot G. Baltadoros|Mirage F1CG;MirageF1|on_display|GR|Mirage F1CG Memorial to G. Baltadoros -- Morfovouni
Republic|F-84|F|26540|Thunderstreak||fixed_wing|monoplane|military|ground_attack|||F84F;F84;Thunderstreak|on_display|GR|F-84F Monument -- Nea Kamarina
Canadair|CL-13|Sabre Mk.2|19294|Sabre||fixed_wing|monoplane|military|fighter||c/n 194; displayed wearing the civil registration SX-JGM; OpenStreetMap records this point as an F-5 which is incorrect; last noted February 2025|CL13;Sabre Mk 2;F-86E;SX-JGM|on_display|GR|Canadair Sabre Monument -- Perea
Dassault|Mirage F1|CG|103|Mirage F1||fixed_wing|monoplane|military|fighter||c/n 56|Mirage F1CG;MirageF1|on_display|GR|Mirage F1CG Monument -- Polydrosos
Bell|OH-13|H|ES741|Sioux||rotary_wing||military|recon||c/n 1937; Hellenic Army aviation; last noted November 2016|OH13H;OH13;Bell 47;Sioux;ES-741|on_display|GR|OH-13H Monument -- Pontochori
Bell|OH-13|S|ES711|Sioux||rotary_wing||military|recon||c/n 4001; Hellenic Army aviation; last noted August 2024|OH13S;OH13;Bell 47;Sioux;ES-711|on_display|GR|OH-13S Monument -- Porto Koufo
Lockheed|F-104|G|7176|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7176; carries the code FG-176; a former instructional airframe displayed outside the Technical Education Institution since around 2015|F104G;F104;Starfighter;FG-176|on_display|GR|F-104G Monument -- Psachna Technical School
Republic|F-84|F|37182|Thunderstreak||fixed_wing|monoplane|military|ground_attack|||F84F;F84;Thunderstreak|on_display|GR|F-84F Monument -- Rentina
Lockheed|T-33|A|29881|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-7777; carries the code TR-881|T33A;T33;TR-881;Shooting Star|on_display|GR|T-33A Monument -- Serres
Northrop|RF-5|A|01618|Tigereye||fixed_wing|monoplane|military|recon||c/n RF.1058; a U-17A ES312 formerly displayed alongside is recorded as Removed|RF5A;RF5;Tigereye;1618|on_display|GR|RF-5A Monument -- Terpsithea Larisas
Dassault|Mirage F1|CG|124|Mirage F1||fixed_wing|monoplane|military|fighter||Displayed wearing the false serial 115; aviationmuseum.eu lists both 115 and 124 among the Tanagra collection which is the likely origin of the confusion|Mirage F1CG;MirageF1;115|on_display|GR|Mirage F1CG Monument -- Thermo
Northrop|F-5|A|01382|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6504; last noted November 2016|F5A;F5;Freedom Fighter;1382|on_display|GR|F-5A Monument -- Kalamaria
Northrop|NF-5|A|3062|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n 3062; ex-Royal Netherlands Air Force airframe transferred to Greece; last noted November 2016|NF5A;NF5;F-5A;F5A;Freedom Fighter|on_display|GR|NF-5A Monument -- Pylaia
Northrop|F-5|A|01380|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6502; a separate airframe from the F-5A at the War Museum branch about 200 m away; last noted September 2025|F5A;F5;Freedom Fighter;1380|on_display|GR|F-5A Monument -- Thessaloniki Pedion tou Areos
Lockheed|T-33|A|35981|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-9463; carries the code TR-981|T33A;T33;TR-981;Shooting Star|on_display|GR|T-33A Monument -- Thira
Lockheed|T-33|A|29955|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-8186; carries the code TR-955; last noted May 2025|T33A;T33;TR-955;Shooting Star|on_display|GR|T-33A Monument -- Tympaki
Lockheed|F-104|G|7425|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-7425; carries the code FG-425; mounted on concrete blocks just south of Andravida Air Base; last noted June 2026|F104G;F104;Starfighter;FG-425|on_display|GR|F-104G Monument -- Tragano
Lockheed|F-104|G|32724|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-6076; ex-USAF 63-12724; carries the code FG-724; last noted June 2026|F104G;F104;Starfighter;63-12724;FG-724|on_display|GR|F-104G Monument -- Trikorfo Messinias
Lockheed|F-104|G|32734|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-6086; ex-USAF 63-12734; carries the code FG-734; arrived in 2006 or 2007|F104G;F104;Starfighter;63-12734;FG-734|on_display|GR|F-104G Monument -- Vasiliada
Northrop|F-5|A|69228|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.7051; last noted October 2020|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Volos
Bell|OH-13|H|ES742|Sioux||rotary_wing||military|recon||c/n 1952; Hellenic Army aviation; last noted October 2020|OH13H;OH13;Bell 47;Sioux;ES-742|on_display|GR|OH-13H Monument -- Volos
Lockheed|TF-104|G|5965|Starfighter||fixed_wing|monoplane|military|trainer||c/n 583F-5965; displayed at Panagitsa near Edessa in the old-style Hellenic camouflage scheme; the register records the type as F-104G and the International F-104 Society as TF-104G; the two-seat identity is preferred because the c/n falls in the TF block|TF104G;TF104;F-104G;F104G;Starfighter|on_display|GR|TF-104G Monument -- Zervi
Lockheed|T-33|A|58641|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-1610; carries the code TR-641; OpenStreetMap independently names the object "Plane 58641"; last noted June 2026|T33A;T33;TR-641;Shooting Star|on_display|GR|T-33A Monument -- Ziros
Northrop|F-5|A|10577|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.7025; last noted October 2020|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Lamia
Northrop|F-5|A||Freedom Fighter||fixed_wing|monoplane|military|fighter||No serial is published by either source for this airframe so tail_number is deliberately blank; the type is agreed by OpenStreetMap and the wrecks-and-relics register at the same coordinate|F5A;F5;Freedom Fighter|on_display|GR|F-5A Monument -- Agios Georgios Tymfristou
Agusta-Bell|AB 212|ASW|PN23|Twin Huey||rotary_wing||military|utility||c/n 5145; Hellenic Navy anti-submarine helicopter; added to the register December 2025|AB212;AB212ASW;Twin Huey;ΠΝ23|on_display|GR|AB 212ASW Monument -- Kotroni
Lockheed|F-104|G|32730|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-6082; ex-USAF 63-12730; carries the code FG-730; formerly inside the Messolonghi Arms Museum and moved to the aeroclub lawn around 2012; the International F-104 Society reports it looks very bad and damaged; last noted July 2025|F104G;F104;Starfighter;63-12730;FG-730|on_display|GR|Messolonghi Aeroclub Display
Republic|F-84|F|26914|Thunderstreak||fixed_wing|monoplane|military|ground_attack||Recorded on the ramp; last noted July 2025|F84F;F84;Thunderstreak|on_display|GR|Messolonghi Aeroclub Display
Republic|RF-84|F|37575|Thunderflash||fixed_wing|monoplane|military|recon||Recorded on the ramp; last noted July 2025|RF84F;RF84;Thunderflash|on_display|GR|Messolonghi Aeroclub Display
Northrop|F-5|A|70376|Freedom Fighter||fixed_wing|monoplane|military|fighter||c/n N.6498; last noted July 2025|F5A;F5;Freedom Fighter|on_display|GR|Messolonghi Aeroclub Display
Lockheed|T-33|A|35265|Shooting Star||fixed_wing|monoplane|military|trainer||c/n 580-8604; carries the code TR-265; last noted July 2025|T33A;T33;TR-265;Shooting Star|on_display|GR|Messolonghi Aeroclub Display
Lockheed|F-104|G|FX52|Starfighter||fixed_wing|monoplane|military|fighter||c/n 683D-9095; ex-Belgian Air Force|F104G;F104;Starfighter;FX-52|in_storage|BE|P.A.L.I.S. Foundation Collection -- Kalyvia
Republic|F-84|F|DD-348|Thunderstreak||fixed_wing|monoplane|military|ground_attack||Ex-Luftwaffe|F84F;F84;Thunderstreak;DD+348|in_storage|DE|P.A.L.I.S. Foundation Collection -- Kalyvia
Fiat|G.91|R/3|9938|Gina||fixed_wing|monoplane|military|ground_attack||c/n D437; ex-Luftwaffe; aviationmuseum.eu renders the serial 99+38|G91;G91R3;Gina;99+38|in_storage|DE|P.A.L.I.S. Foundation Collection -- Kalyvia
Mil|Mi-8|T|9311|Hip||rotary_wing||military|transport||c/n 10542; ex-East German and Luftwaffe|Mi8;Mi-8T;Hip|in_storage|DE|P.A.L.I.S. Foundation Collection -- Kalyvia
Mikoyan-Gurevich|MiG-23|MF|2008|Flogger||fixed_wing|monoplane|military|fighter||c/n 0390213351; ex-East German and Luftwaffe; aviationmuseum.eu renders the serial 20+08|MiG23;MiG-23MF;Flogger|in_storage|DE|P.A.L.I.S. Foundation Collection -- Kalyvia
Dassault|Mirage III|B-1|235|Mirage III||fixed_wing|monoplane|military|trainer||c/n 235; ex-French Air Force|MirageIII;Mirage 3;Mirage IIIB|in_storage|FR|P.A.L.I.S. Foundation Collection -- Kalyvia
Fouga|CM.170|Magister|427|Magister||fixed_wing|monoplane|military|trainer||c/n 427; ex-French Air Force; aviationmuseum.eu gives the serial as 42|CM170;CM-170;Magister;Fouga|in_storage|FR|P.A.L.I.S. Foundation Collection -- Kalyvia
North American|T-6|G|132899|Texan||fixed_wing|monoplane|military|trainer||c/n 88-11294; ex-Hellenic Air Force; aviationmuseum.eu calls it an AT-6C|T6G;T6;Texan;Harvard;AT-6C|in_storage|GR|P.A.L.I.S. Foundation Collection -- Kalyvia
WSK-Mielec|SBLim-2||805|SBLim-2||fixed_wing|monoplane|military|trainer||c/n 1A-08005; ex-Polish Air Force; displayed marked 301; aviationmuseum.eu lists it as a MiG-15UTI serial 301|SBLim2;SBLim-2;MiG-15UTI;MiG15UTI;Midget;301|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Mikoyan-Gurevich|MiG-21|PF|1703|Fishbed||fixed_wing|monoplane|military|fighter||c/n 761703; ex-Polish Air Force|MiG21;MiG-21PF;Fishbed|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Mikoyan-Gurevich|MiG-21|PF|1709|Fishbed||fixed_wing|monoplane|military|fighter||c/n 761709; ex-Polish Air Force|MiG21;MiG-21PF;Fishbed|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Mikoyan-Gurevich|MiG-21|UM|9292|Mongol||fixed_wing|monoplane|military|trainer||c/n 516999292; ex-Polish Air Force; aviationmuseum.eu adds a second MiG-21UM 5709 which the register does not carry|MiG21;MiG-21UM;Mongol|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Sukhoi|Su-7|BKL|22|Fitter||fixed_wing|monoplane|military|ground_attack||c/n 6022; ex-Polish Air Force; aviationmuseum.eu renders the serial 3909 against a Su-22 and 22 against a Galeb|Su7;Su-7BKL;Fitter|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Sukhoi|Su-22|M4|3909|Fitter||fixed_wing|monoplane|military|ground_attack||c/n 23909; ex-Polish Air Force|Su22;Su-22M4;Fitter|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
PZL-Mielec|TS-11|bis DF|1920|Iskra||fixed_wing|monoplane|military|trainer||c/n 3H-1920; ex-Polish Air Force|TS11;TS-11;Iskra|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Mil|Mi-2||SP-WXH|Hoplite||rotary_wing||civilian|utility||c/n 513307123; ex-Polish police|Mi2;Mi-2;Hoplite|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Mil|Mi-2||SP-ZXP|Hoplite||rotary_wing||civilian|utility||c/n 515020116; ex-Polish police|Mi2;Mi-2;Hoplite|in_storage|PL|P.A.L.I.S. Foundation Collection -- Kalyvia
Saab|J-35|D|35329|Draken||fixed_wing|monoplane|military|fighter||c/n 35-329; ex-Swedish Air Force; carries the code 29|J35;J-35D;Draken|in_storage|SE|P.A.L.I.S. Foundation Collection -- Kalyvia
Avro|Anson|I|AX246|Anson||fixed_wing|monoplane|military|trainer||Fuselage only|Anson Mk I;Anson 1|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
English Electric|Canberra|PR.7|WT537|Canberra||fixed_wing|monoplane|military|recon||c/n 71476; ex-Royal Air Force|Canberra PR7;PR.7|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
Westland|Whirlwind|HAS.7|XM660|Whirlwind||rotary_wing||military|search_rescue||c/n WA251; ex-Royal Navy; HAS.7|Whirlwind HAS7|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
Westland|Wessex|HAS.1|XS876|Wessex||rotary_wing||military|search_rescue||c/n WA256; ex-Royal Navy; carries the code PO-523; HAS.1|Wessex HAS1; PO-523|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
BAe|Harrier|T.8|ZD991|Harrier||fixed_wing|monoplane|military|trainer||c/n 212044; ex-Royal Navy; aviationmuseum.eu adds the code 722|Harrier T8;T.8|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
BAe|Sea Harrier|FA.2|ZE693|Sea Harrier||fixed_wing|monoplane|military|fighter||c/n B52; ex-Royal Navy|Sea Harrier FA2;FA.2|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
BAe|Sea Harrier|FA.2|ZH809|Sea Harrier||fixed_wing|monoplane|military|fighter||c/n NB14; ex-Royal Navy|Sea Harrier FA2;FA.2|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
BAC|Jet Provost|T.5A|XW421|Jet Provost||fixed_wing|monoplane|military|trainer||c/n EEP/JP/1043; ex-Royal Air Force; aviationmuseum.eu adds the code 60|Jet Provost T5A;T.5A|in_storage|GB|P.A.L.I.S. Foundation Collection -- Kalyvia
LTV|A-7|D|75-0390|Corsair II||fixed_wing|monoplane|military|ground_attack||c/n D-440; ex-United States Air Force; aviationmuseum.eu lists this serial against a Su-22M-4 which is a column error|A7D;A7;Corsair II|in_storage|US|P.A.L.I.S. Foundation Collection -- Kalyvia
Republic|F-84|G|10563|Thunderjet||fixed_wing|monoplane|military|ground_attack||Ex-Yugoslav Air Force; carries the code 563|F84G;F84;Thunderjet;563|in_storage|YU|P.A.L.I.S. Foundation Collection -- Kalyvia
North American|F-86|E|11082|Sabre||fixed_wing|monoplane|military|fighter||c/n 602; ex-Yugoslav Air Force; carries the code 082|F86E;F86;Sabre;082|in_storage|YU|P.A.L.I.S. Foundation Collection -- Kalyvia
Soko|G-4||23649|Super Galeb||fixed_wing|monoplane|military|trainer||c/n 029; ex-Yugoslav Air Force|G4;G-4;Super Galeb|in_storage|YU|P.A.L.I.S. Foundation Collection -- Kalyvia
Soko|J-21||25112|Jastreb||fixed_wing|monoplane|military|ground_attack||c/n 037; the register codes the type "J-2" and aviationmuseum.eu "J-22 Galeb"; recorded as the Soko attack type the serial block belongs to and flagged as unresolved|J2;J-2;J-22;Jastreb;Galeb|in_storage|YU|P.A.L.I.S. Foundation Collection -- Kalyvia
Shijiazhuang|Y-5||34|Y-5||fixed_wing|biplane|military|transport||c/n 1332018; ex-Albanian Air Force; a Chinese-built An-2|Y5;Y-5;An-2;An2;Colt|in_storage|AL|P.A.L.I.S. Foundation Collection -- Kalyvia
Republic|P-47|D|||Thunderbolt|fixed_wing|monoplane|military|fighter||Displayed as an Escuadrón 201 aircraft; the FAEM flew 25 P-47D-30-RA in the Philippines and Formosa in 1945; serial not published by the museum and not recorded here rather than guessed|P47;P-47D;P47D;Thunderbolt|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Douglas|DC-3||||El Mexicano|fixed_wing|monoplane|military|transport||Described by SEDENA and both Wikipedias as Mexico's first presidential aircraft; NOTE an OSM monument of the same name is mapped beside the Hangar Presidencial at Mexico City airport so the physical location of this airframe needs confirmation; registration not published|DC3;C-47;C47;Skytrain;Dakota|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Northrop|F-5|E|4510||Tiger II|fixed_wing|monoplane|military|fighter||Photographed as 4510 in the museum hangar on 2010-05-07 and re-photographed in the new building in 2022; English Wikipedia instead gives FAM-4505 for the museum aircraft — one of the two is wrong or there are two F-5Es; FAM aircraft are frequently repainted|F5;F-5E;F5E;Tiger II;4505;FAM-4505;FAM-4510|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Lockheed|T-33|A|||Shooting Star|fixed_wing|monoplane|military|trainer||The FAM's first T-33 arrived February 1961 and the type served 46 years to July 2007; serial of the museum example not published|T33;T-33A;T33A;Shooting Star|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
de Havilland|DH.100||15|Vampire||fixed_wing|monoplane|military|fighter||Wears the number 15; Mexico bought 15 ex-RCAF Vampire Mk.III in 1961 and retired them in 1967 after six accidents with four complete survivors preserved; the Commons filename calls this one a T.Mk.11 which would make it a two-seat DH.115 instead — the discrepancy is unresolved so the base designation is recorded conservatively|DH100;DH-100;Vampire;Vampire Mk.III;DH.115;Aguacate|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Boeing|PT-17||EPS-6084|Kaydet||fixed_wing|biplane|military|trainer||Serial EPS-6084 from the English Wikipedia Boeing-Stearman survivor list; the FAM operated Stearmans as primary trainers and the Colegio del Aire still flies them|PT17;PT-17;Kaydet;Stearman;Model 75|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Stearman|N2S-3||||Kaydet|fixed_wing|biplane|military|trainer|1939|Commons file metadata gives a delivery date of 8 December 1939; a second Stearman airframe distinct from the PT-17 above; B75N1 model designation|N2S3;N2S-3;B75N1;Kaydet;Stearman|on_display|US|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
North American|T-6|G|EAN-796|Texan||fixed_wing|monoplane|military|trainer||Photographed at Santa Lucía on 2010-05-07 wearing EAN-796; a separate Commons image files it as AT-6G|T6;T-6G;T6G;Texan;AT-6;AT6;Harvard;EAN796|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
North American|T-28|A|||Trojan|fixed_wing|monoplane|military|trainer||Displayed at the museum entrance; Mexico acquired 32 T-28A from 1958 and retired them in 1982; serial not published|T28;T-28A;T28A;Trojan|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
TNCA|Serie C|||Microplano||fixed_wing|biplane|military|trainer||Mexican-built at the Talleres Nacionales de Construcciones Aeronáuticas; unequal-span single-bay biplane; one of the museum's signature national exhibits|TNCA Serie C;Serie C;Microplano|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
TNCA|Serie H|||Parasol||fixed_wing|monoplane|military|bomber||Mexican-built high-wing parasol monoplane bomber/reconnaissance testbed; displayed with a TNCA Aztatl six-cylinder engine and an Anáhuac propeller fitted|TNCA Serie H;Serie H;Parasol|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Azcárate|O-E-1|||||fixed_wing|biplane|military|recon||Designed by Gral. Brig. Juan Francisco Azcárate and built at TNCA in 1928; technically a sesquiplane which is recorded here as biplane because the field has no sesquiplane value|Azcarate O-E-1;OE1;O-E-1;Azcárate E-1;sesquiplano|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Pietenpol|Air Camper|||Avión Pinocho||fixed_wing|monoplane|civilian|private|1935|Built in Mexico by Miguel Carrillo Ayala in 1935 and powered by a 201 cubic inch Ford Model A engine|Air Camper;Pinocho;Avion Pinocho|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Aermacchi|AL-60||||LASA-60|fixed_wing|monoplane|military|utility||Built in Mexico as the Lockheed-Azcárate LASA-60; the FAM's standard light utility type of the 1960s|AL60;AL-60;LASA-60;LASA60;Lockheed-Azcárate LASA-60|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
AAMSA|A9B-M||EPA-1|Quail|Naco|fixed_wing|monoplane|military|trainer||Mexican-built development of the CallAir A-9; serial EPA-1 from the English Wikipedia CallAir survivor entry|A9B-M;A9BM;Quail;Naco;CallAir A-9;CallAir A9|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
Beechcraft|Musketeer|||||fixed_wing|monoplane|military|trainer||Photographed inside the new museum building on 2022-05-20; serial not visible in the published image|Musketeer;Model 23;Beech 23|on_display|MX|Museo Militar de Aviación Teniente P.A. José Espinoza Fuentes (MUMA) -- Santa Lucía
